Fecha,Sucursal,Producto,Monto_Venta,ID_Asesor
2025-11-27,Bogota,Credito Consumo,3421153,109
2025-11-27,Bogota,Tarjeta Visa,3189460,184
2025-11-27,Bogota,Credito Consumo,3823418,134
2025-11-27,Bogota,Microcredito,2468296,193
2025-11-27,Bogota,Microcredito,2270301,178
2025-11-27,Bogota,Libranza,3737427,183
2025-11-27,Bogota,Tarjeta Visa,4874568,195
2025-11-27,Bogota,Libranza,4332112,196
2025-11-27,Bogota,Libranza,4757684,112
2025-11-27,Bogota,Credito Consumo,980624,147
2025-11-27,Bogota,Tarjeta Visa,473214,125
2025-11-27,Bogota,Microcredito,1584109,141
2025-11-27,Bogota,Credito Consumo,992518,147
2025-11-27,Bogota,Libranza,1935499,151
2025-11-27,Bogota,Microcredito,2562859,113
2025-11-27,Bogota,Tarjeta Visa,116307,189
2025-11-27,Bogota,Credito Consumo,2531625,113
2025-11-27,Bogota,Tarjeta Visa,3876295,179
2025-11-27,Bogota,Libranza,2970409,187
2025-11-27,Bogota,Microcredito,1253070,177
2025-11-27,Bogota,Libranza,2902295,142
2025-11-27,Bogota,Libranza,3383856,176
2025-11-27,Bogota,Tarjeta Visa,3164474,173
2025-11-27,Bogota,Libranza,672058,146
2025-11-27,Bogota,Microcredito,4838950,198
2025-11-27,Bogota,Microcredito,1935796,156
2025-11-27,Bogota,Tarjeta Visa,4253771,115
2025-11-27,Bogota,Microcredito,976058,173
2025-11-27,Bogota,Microcredito,4641542,181
2025-11-27,Bogota,Microcredito,3523760,185
2025-11-27,Bogota,Tarjeta Visa,635572,197
2025-11-27,Bogota,Libranza,4280366,196
2025-11-27,Bogota,Tarjeta Visa,3392009,194
2025-11-27,Bogota,Microcredito,244298,137
2025-11-27,Bogota,Microcredito,4897105,194
2025-11-27,Bogota,Credito Consumo,3388923,107
2025-11-27,Bogota,Tarjeta Visa,3288376,124
2025-11-27,Bogota,Microcredito,2683789,171
2025-11-27,Bogota,Microcredito,761345,151
2025-11-27,Bogota,Credito Consumo,4967376,157
2025-11-27,Bogota,Credito Consumo,4775246,149
2025-11-27,Bogota,Libranza,450329,165
2025-11-27,Bogota,Tarjeta Visa,2079398,187
2025-11-27,Bogota,Credito Consumo,2742449,139
2025-11-27,Bogota,Credito Consumo,3923527,191
2025-11-27,Bogota,Libranza,2488952,102
2025-11-27,Bogota,Tarjeta Visa,1488964,150
2025-11-27,Bogota,Tarjeta Visa,2782772,104
2025-11-27,Bogota,Libranza,4852277,146
2025-11-27,Bogota,Credito Consumo,1718994,119
2025-11-27,Bogota,Tarjeta Visa,4139771,118
2025-11-27,Bogota,Credito Consumo,3027913,120
2025-11-27,Bogota,Tarjeta Visa,1615615,147
2025-11-27,Bogota,Tarjeta Visa,3025700,113
2025-11-27,Bogota,Tarjeta Visa,4138672,115
2025-11-27,Bogota,Microcredito,3674318,158
2025-11-27,Bogota,Credito Consumo,2118308,162
2025-11-27,Bogota,Microcredito,3755558,111
2025-11-27,Bogota,Libranza,3838769,129
2025-11-27,Bogota,Microcredito,442866,133
2025-11-27,Bogota,Credito Consumo,767762,114
2025-11-27,Bogota,Credito Consumo,3395374,129
2025-11-27,Bogota,Tarjeta Visa,882228,193
2025-11-27,Bogota,Libranza,4908342,137
2025-11-27,Bogota,Tarjeta Visa,2771530,179
2025-11-27,Bogota,Tarjeta Visa,2513476,126
2025-11-27,Bogota,Microcredito,4534590,130
2025-11-27,Bogota,Microcredito,983767,180
2025-11-27,Bogota,Libranza,4442673,166
2025-11-27,Bogota,Libranza,1968000,108
2025-11-27,Bogota,Microcredito,2258844,164
2025-11-27,Bogota,Credito Consumo,4024417,192
2025-11-27,Bogota,Credito Consumo,3498842,144
2025-11-27,Bogota,Credito Consumo,2501241,183
2025-11-27,Bogota,Credito Consumo,1096388,150
2025-11-27,Bogota,Libranza,816647,193
2025-11-27,Bogota,Microcredito,4514253,156
2025-11-27,Bogota,Libranza,1361900,171
2025-11-27,Bogota,Tarjeta Visa,2650323,122
2025-11-27,Bogota,Libranza,106907,194
2025-11-27,Bogota,Tarjeta Visa,228791,169
2025-11-27,Bogota,Credito Consumo,1342032,139
2025-11-27,Bogota,Microcredito,2483777,102
2025-11-27,Bogota,Microcredito,2899783,187
2025-11-27,Bogota,Libranza,2480577,184
2025-11-27,Bogota,Microcredito,4744246,177
2025-11-27,Bogota,Tarjeta Visa,1869392,197
2025-11-27,Bogota,Libranza,2121827,183
2025-11-27,Bogota,Libranza,1146455,116
2025-11-27,Bogota,Credito Consumo,134198,114
2025-11-27,Bogota,Credito Consumo,1067777,167
2025-11-27,Bogota,Tarjeta Visa,3038401,109
2025-11-27,Bogota,Libranza,1346584,160
2025-11-27,Bogota,Tarjeta Visa,2423310,138
2025-11-27,Bogota,Tarjeta Visa,2687397,190
2025-11-27,Bogota,Libranza,667874,145
2025-11-27,Bogota,Tarjeta Visa,3346176,159
2025-11-27,Bogota,Microcredito,4862406,129
2025-11-27,Bogota,Credito Consumo,503338,164
2025-11-27,Bogota,Tarjeta Visa,776714,112
2025-11-27,Bogota,Libranza,3218868,195
2025-11-27,Bogota,Libranza,2739334,152
2025-11-27,Bogota,Credito Consumo,4673100,142
2025-11-27,Bogota,Microcredito,914270,153
2025-11-27,Bogota,Credito Consumo,4278975,195
2025-11-27,Bogota,Libranza,230088,190
2025-11-27,Bogota,Libranza,2908009,128
2025-11-27,Bogota,Libranza,3511462,142
2025-11-27,Bogota,Libranza,3671231,140
2025-11-27,Bogota,Credito Consumo,525751,167
2025-11-27,Bogota,Microcredito,257477,168
2025-11-27,Bogota,Libranza,3415238,108
2025-11-27,Bogota,Tarjeta Visa,2326070,131
2025-11-27,Bogota,Tarjeta Visa,3834014,162
2025-11-27,Bogota,Libranza,3406767,112
2025-11-27,Bogota,Libranza,4144347,136
2025-11-27,Bogota,Microcredito,4217604,141
2025-11-27,Bogota,Microcredito,3576804,190
2025-11-27,Bogota,Tarjeta Visa,1490997,148
2025-11-27,Bogota,Microcredito,1662983,129
2025-11-27,Bogota,Credito Consumo,3460055,156
2025-11-27,Bogota,Credito Consumo,1187208,196
2025-11-27,Bogota,Tarjeta Visa,3074514,157
2025-11-27,Bogota,Libranza,281524,191
2025-11-27,Bogota,Microcredito,3154092,156
2025-11-27,Bogota,Microcredito,1180024,163
2025-11-27,Bogota,Libranza,3980683,112
2025-11-27,Bogota,Libranza,4993544,161
2025-11-27,Bogota,Credito Consumo,4509506,155
2025-11-27,Bogota,Libranza,1770250,149
2025-11-27,Bogota,Microcredito,130430,157
2025-11-27,Bogota,Microcredito,1817456,149
2025-11-27,Bogota,Credito Consumo,2026208,114
2025-11-27,Bogota,Credito Consumo,1961648,184
2025-11-27,Bogota,Microcredito,2944105,101
2025-11-27,Bogota,Tarjeta Visa,2911455,198
2025-11-27,Bogota,Microcredito,4777158,157
2025-11-27,Bogota,Microcredito,3982307,114
2025-11-27,Bogota,Libranza,3516385,162
2025-11-27,Bogota,Credito Consumo,3969297,161
2025-11-27,Bogota,Credito Consumo,4156579,150
2025-11-27,Bogota,Tarjeta Visa,4244714,107
2025-11-27,Bogota,Credito Consumo,678364,177
2025-11-27,Bogota,Libranza,2910945,173
2025-11-27,Bogota,Libranza,3901226,106
2025-11-27,Bogota,Libranza,2821924,107
2025-11-27,Bogota,Tarjeta Visa,2494707,198
2025-11-27,Bogota,Credito Consumo,3119965,119
2025-11-27,Bogota,Credito Consumo,3607988,107
2025-11-27,Bogota,Microcredito,517035,198
2025-11-27,Bogota,Microcredito,1246218,103
2025-11-27,Bogota,Libranza,1691907,153
2025-11-27,Bogota,Libranza,4281358,109
2025-11-27,Bogota,Tarjeta Visa,2721758,161
2025-11-27,Bogota,Credito Consumo,4700368,120
2025-11-27,Bogota,Tarjeta Visa,4126756,143
2025-11-27,Bogota,Tarjeta Visa,2778031,144
2025-11-27,Bogota,Microcredito,1634185,157
2025-11-27,Bogota,Tarjeta Visa,4258105,157
2025-11-27,Bogota,Credito Consumo,876343,129
2025-11-27,Bogota,Tarjeta Visa,2054903,142
2025-11-27,Bogota,Tarjeta Visa,3741287,183
2025-11-27,Bogota,Libranza,1701325,158
2025-11-27,Bogota,Libranza,2915955,110
2025-11-27,Bogota,Libranza,143837,172
2025-11-27,Bogota,Tarjeta Visa,4404253,171
2025-11-27,Bogota,Credito Consumo,1292381,190
2025-11-27,Bogota,Tarjeta Visa,3262602,182
2025-11-27,Bogota,Libranza,4571800,178
2025-11-27,Bogota,Credito Consumo,2952284,171
2025-11-27,Bogota,Microcredito,757586,107
2025-11-27,Bogota,Libranza,3028093,191
2025-11-27,Bogota,Libranza,2848935,160
2025-11-27,Bogota,Credito Consumo,4906007,170
2025-11-27,Bogota,Microcredito,3536798,195
2025-11-27,Bogota,Microcredito,4200225,171
2025-11-27,Bogota,Libranza,4083322,171
2025-11-27,Bogota,Credito Consumo,4195244,133
2025-11-27,Bogota,Microcredito,2313148,138
2025-11-27,Bogota,Libranza,1701060,183
2025-11-27,Bogota,Libranza,3777048,166
2025-11-27,Bogota,Libranza,3171252,165
2025-11-27,Bogota,Microcredito,2746942,169
2025-11-27,Bogota,Credito Consumo,1385977,145
2025-11-27,Bogota,Libranza,4857347,195
2025-11-27,Bogota,Tarjeta Visa,1883915,188
2025-11-27,Bogota,Microcredito,3082410,194
2025-11-27,Bogota,Libranza,1489818,169
2025-11-27,Bogota,Credito Consumo,3709691,189
2025-11-27,Bogota,Credito Consumo,2506376,154
2025-11-27,Bogota,Tarjeta Visa,4470434,167
2025-11-27,Bogota,Credito Consumo,3643632,189
2025-11-27,Bogota,Tarjeta Visa,1254839,175
2025-11-27,Bogota,Tarjeta Visa,4362220,109
2025-11-27,Bogota,Microcredito,2706280,180
2025-11-27,Bogota,Credito Consumo,3239287,174
2025-11-27,Bogota,Libranza,1788508,103
2025-11-27,Bogota,Microcredito,1734637,186
2025-11-27,Bogota,Microcredito,2640629,182
2025-11-27,Bogota,Microcredito,1978401,128
2025-11-27,Bogota,Tarjeta Visa,2258307,118
2025-11-27,Bogota,Tarjeta Visa,758561,178
2025-11-27,Bogota,Credito Consumo,3271940,145
2025-11-27,Bogota,Credito Consumo,2665884,184
2025-11-27,Bogota,Microcredito,3507229,107
2025-11-27,Bogota,Libranza,385984,110
2025-11-27,Bogota,Libranza,3385797,182
2025-11-27,Bogota,Tarjeta Visa,698280,174
2025-11-27,Bogota,Credito Consumo,3882944,197
2025-11-27,Bogota,Credito Consumo,4365257,108
2025-11-27,Bogota,Tarjeta Visa,1715566,113
2025-11-27,Bogota,Credito Consumo,1984593,165
2025-11-27,Bogota,Credito Consumo,2946722,193
2025-11-27,Bogota,Microcredito,3107522,190
2025-11-27,Bogota,Tarjeta Visa,931918,112
2025-11-27,Bogota,Tarjeta Visa,252832,154
2025-11-27,Bogota,Credito Consumo,2715771,147
2025-11-27,Bogota,Tarjeta Visa,208329,152
2025-11-27,Bogota,Microcredito,2676705,150
2025-11-27,Bogota,Libranza,4960755,130
2025-11-27,Bogota,Tarjeta Visa,4425103,179
2025-11-27,Bogota,Microcredito,3466538,104
2025-11-27,Bogota,Tarjeta Visa,3993818,189
2025-11-27,Bogota,Credito Consumo,2635146,164
2025-11-27,Bogota,Microcredito,4482058,104
2025-11-27,Bogota,Libranza,3492576,183
2025-11-27,Bogota,Libranza,3835809,170
2025-11-27,Bogota,Libranza,3280492,139
2025-11-27,Bogota,Tarjeta Visa,3626449,179
2025-11-27,Bogota,Credito Consumo,4178019,126
2025-11-27,Bogota,Libranza,4421431,143
2025-11-27,Bogota,Libranza,253228,119
2025-11-27,Bogota,Microcredito,1631859,135
2025-11-27,Bogota,Tarjeta Visa,1694886,131
2025-11-27,Bogota,Microcredito,2024841,109
2025-11-27,Bogota,Libranza,814557,149
2025-11-27,Bogota,Credito Consumo,4894968,116
2025-11-27,Bogota,Microcredito,1452891,195
2025-11-27,Bogota,Libranza,2752557,117
2025-11-27,Bogota,Libranza,1522441,182
2025-11-27,Bogota,Libranza,2912774,162
2025-11-27,Bogota,Microcredito,4957931,125
2025-11-27,Bogota,Libranza,257078,135
2025-11-27,Bogota,Credito Consumo,3355934,107
2025-11-27,Bogota,Credito Consumo,1390942,144
2025-11-27,Bogota,Libranza,1007814,174
2025-11-27,Bogota,Libranza,528759,198
2025-11-27,Bogota,Credito Consumo,2203062,168
2025-11-27,Bogota,Credito Consumo,739229,194
2025-11-27,Bogota,Credito Consumo,4302736,167
2025-11-27,Bogota,Microcredito,4480776,109
2025-11-27,Bogota,Credito Consumo,1845938,174
2025-11-27,Bogota,Tarjeta Visa,976769,121
2025-11-27,Bogota,Credito Consumo,1934748,197
2025-11-27,Bogota,Microcredito,4849238,150
2025-11-27,Bogota,Libranza,1808508,136
2025-11-27,Bogota,Libranza,1599855,137
2025-11-27,Bogota,Tarjeta Visa,270803,133
2025-11-27,Bogota,Libranza,2820742,119
2025-11-27,Bogota,Microcredito,3443477,160
2025-11-27,Bogota,Tarjeta Visa,1290913,164
2025-11-27,Bogota,Credito Consumo,231034,104
2025-11-27,Bogota,Libranza,2612009,185
2025-11-27,Bogota,Tarjeta Visa,1726822,159
2025-11-27,Bogota,Microcredito,2584027,188
2025-11-27,Bogota,Microcredito,3216004,188
2025-11-27,Bogota,Credito Consumo,2168635,181
2025-11-27,Bogota,Credito Consumo,4215169,116
2025-11-27,Bogota,Microcredito,679082,165
2025-11-27,Bogota,Credito Consumo,4001882,147
2025-11-27,Bogota,Microcredito,2024326,187
2025-11-27,Bogota,Tarjeta Visa,4150669,106
2025-11-27,Bogota,Libranza,4060792,127
2025-11-27,Bogota,Microcredito,2693614,139
2025-11-27,Bogota,Microcredito,3732857,158
2025-11-27,Bogota,Libranza,2092983,126
2025-11-27,Bogota,Tarjeta Visa,3044111,153
2025-11-27,Bogota,Libranza,3049247,121
2025-11-27,Bogota,Credito Consumo,3035596,118
2025-11-27,Bogota,Libranza,2667034,183
2025-11-27,Bogota,Microcredito,631767,184
2025-11-27,Bogota,Microcredito,4173243,124
2025-11-27,Bogota,Libranza,1834860,154
2025-11-27,Bogota,Libranza,2291474,180
2025-11-27,Bogota,Libranza,2643383,149
2025-11-27,Bogota,Credito Consumo,3599503,144
2025-11-27,Bogota,Credito Consumo,259350,142
2025-11-27,Bogota,Tarjeta Visa,1830118,111
2025-11-27,Bogota,Credito Consumo,3483878,101
2025-11-27,Bogota,Credito Consumo,2924879,191
2025-11-27,Bogota,Credito Consumo,4886500,134
2025-11-27,Bogota,Microcredito,266821,145
2025-11-27,Bogota,Libranza,4440268,150
2025-11-27,Bogota,Libranza,2281263,120
2025-11-27,Bogota,Tarjeta Visa,1535581,156
2025-11-27,Bogota,Microcredito,3064309,120
2025-11-27,Bogota,Tarjeta Visa,2345609,174
2025-11-27,Bogota,Microcredito,4867717,153
2025-11-27,Bogota,Libranza,4153052,132
2025-11-27,Bogota,Tarjeta Visa,467405,196
2025-11-27,Bogota,Libranza,2790528,154
2025-11-27,Bogota,Tarjeta Visa,2600606,171
2025-11-27,Bogota,Microcredito,593194,195
2025-11-27,Bogota,Credito Consumo,3450013,166
2025-11-27,Bogota,Microcredito,4077356,164
2025-11-27,Bogota,Credito Consumo,4166234,156
2025-11-27,Bogota,Tarjeta Visa,1134016,129
2025-11-27,Bogota,Libranza,740864,130
2025-11-27,Bogota,Microcredito,3172176,141
2025-11-27,Bogota,Credito Consumo,565520,142
2025-11-27,Bogota,Credito Consumo,2340460,123
2025-11-27,Bogota,Microcredito,583402,113
2025-11-27,Bogota,Tarjeta Visa,106508,102
2025-11-27,Bogota,Libranza,2892399,111
2025-11-27,Bogota,Libranza,2699068,162
2025-11-27,Bogota,Credito Consumo,3925225,157
2025-11-27,Bogota,Microcredito,3417660,108
2025-11-27,Bogota,Libranza,3042551,123
2025-11-27,Bogota,Tarjeta Visa,939928,166
2025-11-27,Bogota,Libranza,4473641,123
2025-11-27,Bogota,Microcredito,2183503,152
2025-11-27,Bogota,Tarjeta Visa,4563940,154
2025-11-27,Bogota,Tarjeta Visa,1272711,160
2025-11-27,Bogota,Microcredito,2298452,147
2025-11-27,Bogota,Microcredito,1184647,145
2025-11-27,Bogota,Credito Consumo,2961812,179
2025-11-27,Bogota,Libranza,1801208,112
2025-11-27,Bogota,Credito Consumo,4887789,185
2025-11-27,Bogota,Libranza,801123,116
2025-11-27,Bogota,Credito Consumo,2677917,141
2025-11-27,Bogota,Credito Consumo,2198871,191
2025-11-27,Bogota,Tarjeta Visa,2929321,130
2025-11-27,Bogota,Microcredito,1730155,182
2025-11-27,Bogota,Microcredito,4590558,182
2025-11-27,Bogota,Credito Consumo,905399,138
2025-11-27,Bogota,Libranza,2110638,138
2025-11-27,Bogota,Libranza,709753,180
2025-11-27,Bogota,Microcredito,2316607,146
2025-11-27,Bogota,Microcredito,2088987,101
2025-11-27,Bogota,Tarjeta Visa,2310285,193
2025-11-27,Bogota,Microcredito,604560,115
2025-11-27,Bogota,Tarjeta Visa,2658437,102
2025-11-27,Bogota,Microcredito,2782460,170
2025-11-27,Bogota,Microcredito,973359,100
2025-11-27,Bogota,Credito Consumo,3844005,114
2025-11-27,Bogota,Tarjeta Visa,1172808,137
2025-11-27,Bogota,Libranza,2353210,182
2025-11-27,Bogota,Tarjeta Visa,3057790,183
2025-11-27,Bogota,Libranza,3169415,176
2025-11-27,Bogota,Libranza,1928391,130
2025-11-27,Bogota,Tarjeta Visa,518973,193
2025-11-27,Bogota,Microcredito,4437733,150
2025-11-27,Bogota,Credito Consumo,1323682,134
2025-11-27,Bogota,Credito Consumo,4148356,143
2025-11-27,Bogota,Credito Consumo,326890,152
2025-11-27,Bogota,Credito Consumo,2106833,113
2025-11-27,Bogota,Microcredito,996807,167
2025-11-27,Bogota,Libranza,419175,195
2025-11-27,Bogota,Microcredito,1683475,108
2025-11-27,Bogota,Tarjeta Visa,3963485,165
2025-11-27,Bogota,Libranza,3924086,131
2025-11-27,Bogota,Libranza,4792326,105
2025-11-27,Bogota,Libranza,3385218,158
2025-11-27,Bogota,Microcredito,4868699,101
2025-11-27,Bogota,Credito Consumo,3745566,153
2025-11-27,Bogota,Tarjeta Visa,4972120,100
2025-11-27,Bogota,Microcredito,3250807,123
2025-11-27,Bogota,Microcredito,684807,113
2025-11-27,Bogota,Microcredito,2034112,128
2025-11-27,Bogota,Libranza,4284648,118
2025-11-27,Bogota,Tarjeta Visa,3519251,119
2025-11-27,Bogota,Credito Consumo,583785,108
2025-11-27,Bogota,Credito Consumo,4116422,191
2025-11-27,Bogota,Libranza,2086886,143
2025-11-27,Bogota,Tarjeta Visa,1681948,196
2025-11-27,Bogota,Credito Consumo,2078848,152
2025-11-27,Bogota,Libranza,930007,179
2025-11-27,Bogota,Tarjeta Visa,1132813,130
2025-11-27,Bogota,Microcredito,1956682,102
2025-11-27,Bogota,Tarjeta Visa,4106294,145
2025-11-27,Bogota,Tarjeta Visa,1605211,186
2025-11-27,Bogota,Microcredito,4714532,129
2025-11-27,Bogota,Microcredito,695825,117
2025-11-27,Bogota,Tarjeta Visa,651155,164
2025-11-27,Bogota,Tarjeta Visa,4404320,175
2025-11-27,Bogota,Microcredito,3518603,155
2025-11-27,Bogota,Tarjeta Visa,802080,178
2025-11-27,Bogota,Tarjeta Visa,1698136,150
2025-11-27,Bogota,Microcredito,2798540,116
2025-11-27,Bogota,Credito Consumo,1126920,108
2025-11-27,Bogota,Credito Consumo,164775,110
2025-11-27,Bogota,Microcredito,4774214,161
2025-11-27,Bogota,Microcredito,626626,108
2025-11-27,Bogota,Credito Consumo,1676981,193
2025-11-27,Bogota,Microcredito,1745634,132
2025-11-27,Bogota,Credito Consumo,3185091,147
2025-11-27,Bogota,Credito Consumo,1707422,102
2025-11-27,Bogota,Tarjeta Visa,3338348,198
2025-11-27,Bogota,Microcredito,3806837,133
2025-11-27,Bogota,Libranza,2072250,194
2025-11-27,Bogota,Tarjeta Visa,153867,142
2025-11-27,Bogota,Tarjeta Visa,3175254,136
2025-11-27,Bogota,Tarjeta Visa,1168305,166
2025-11-27,Bogota,Microcredito,1969421,195
2025-11-27,Bogota,Libranza,3730599,109
2025-11-27,Bogota,Microcredito,1610027,168
2025-11-27,Bogota,Credito Consumo,4721725,116
2025-11-27,Bogota,Libranza,683890,137
2025-11-27,Bogota,Tarjeta Visa,3059280,146
2025-11-27,Bogota,Tarjeta Visa,512505,138
2025-11-27,Bogota,Libranza,1288300,190
2025-11-27,Bogota,Libranza,3888012,160
2025-11-27,Bogota,Microcredito,576954,101
2025-11-27,Bogota,Libranza,1454817,104
2025-11-27,Bogota,Libranza,2503366,116
2025-11-27,Bogota,Credito Consumo,3689718,147
2025-11-27,Bogota,Tarjeta Visa,1018626,198
2025-11-27,Bogota,Libranza,3942127,123
2025-11-27,Bogota,Libranza,2612122,167
2025-11-27,Bogota,Microcredito,3586734,125
2025-11-27,Bogota,Credito Consumo,3538868,114
2025-11-27,Bogota,Tarjeta Visa,3247400,119
2025-11-27,Bogota,Credito Consumo,2792270,166
2025-11-27,Bogota,Libranza,3333578,128
2025-11-27,Bogota,Tarjeta Visa,384371,123
2025-11-27,Bogota,Credito Consumo,907935,128
2025-11-27,Bogota,Libranza,737960,188
2025-11-27,Bogota,Credito Consumo,487579,120
2025-11-27,Bogota,Credito Consumo,3039029,195
2025-11-27,Bogota,Microcredito,2875748,126
2025-11-27,Bogota,Tarjeta Visa,1600850,154
2025-11-27,Bogota,Libranza,4526890,120
2025-11-27,Bogota,Credito Consumo,3177737,100
2025-11-27,Bogota,Libranza,570700,193
2025-11-27,Bogota,Credito Consumo,2766233,123
2025-11-27,Bogota,Libranza,2349819,198
2025-11-27,Bogota,Credito Consumo,4395854,109
2025-11-27,Bogota,Credito Consumo,3931289,188
2025-11-27,Bogota,Microcredito,2374394,151
2025-11-27,Bogota,Credito Consumo,4284192,156
2025-11-27,Bogota,Libranza,1709889,126
2025-11-27,Bogota,Microcredito,2913439,109
2025-11-27,Bogota,Microcredito,718353,188
2025-11-27,Bogota,Credito Consumo,1704034,164
2025-11-27,Bogota,Tarjeta Visa,1760916,175
2025-11-27,Bogota,Libranza,1429481,182
2025-11-27,Bogota,Microcredito,2355546,194
2025-11-27,Bogota,Libranza,3874207,179
2025-11-27,Bogota,Tarjeta Visa,2077764,137
2025-11-27,Bogota,Microcredito,2260441,110
2025-11-27,Bogota,Libranza,452142,168
2025-11-27,Bogota,Credito Consumo,1399066,167
2025-11-27,Bogota,Libranza,4355254,117
2025-11-27,Bogota,Libranza,2728159,148
2025-11-27,Bogota,Libranza,2070464,107
2025-11-27,Bogota,Microcredito,689204,184
2025-11-27,Bogota,Credito Consumo,2404169,125
2025-11-27,Bogota,Microcredito,3233342,196
2025-11-27,Bogota,Credito Consumo,1612551,152
2025-11-27,Bogota,Tarjeta Visa,3728260,123
2025-11-27,Bogota,Credito Consumo,2768607,164
2025-11-27,Bogota,Tarjeta Visa,2502863,162
2025-11-27,Bogota,Microcredito,4652453,135
2025-11-27,Bogota,Tarjeta Visa,4167971,134
2025-11-27,Bogota,Credito Consumo,4455872,120
2025-11-27,Bogota,Tarjeta Visa,1932013,130
2025-11-27,Bogota,Microcredito,1704249,189
2025-11-27,Bogota,Tarjeta Visa,301047,173
2025-11-27,Bogota,Microcredito,4599729,145
2025-11-27,Bogota,Microcredito,3926129,123
2025-11-27,Bogota,Microcredito,4694642,149
2025-11-27,Bogota,Libranza,2745443,133
2025-11-27,Bogota,Microcredito,4178468,140
2025-11-27,Bogota,Credito Consumo,1385240,139
2025-11-27,Bogota,Credito Consumo,4956086,125
2025-11-27,Bogota,Libranza,4236194,171
2025-11-27,Bogota,Credito Consumo,1137499,171
2025-11-27,Bogota,Credito Consumo,1197169,151
2025-11-27,Bogota,Libranza,4613978,127
2025-11-27,Bogota,Credito Consumo,503072,173
2025-11-27,Bogota,Libranza,2914222,100
2025-11-27,Bogota,Libranza,4524267,177
2025-11-27,Bogota,Tarjeta Visa,697596,116
2025-11-27,Bogota,Libranza,3011641,108
2025-11-27,Bogota,Tarjeta Visa,4752021,127
2025-11-27,Bogota,Tarjeta Visa,4101306,147
2025-11-27,Bogota,Libranza,4153834,157
2025-11-27,Bogota,Libranza,4740049,157
2025-11-27,Bogota,Libranza,2153293,109
2025-11-27,Bogota,Credito Consumo,2837055,143
2025-11-27,Bogota,Credito Consumo,1574837,123
2025-11-27,Bogota,Microcredito,1383596,156
2025-11-27,Bogota,Microcredito,2218889,177
2025-11-27,Bogota,Libranza,861579,175
2025-11-27,Bogota,Tarjeta Visa,2316866,189
2025-11-27,Bogota,Credito Consumo,2477814,146
2025-11-27,Bogota,Tarjeta Visa,1477290,184
2025-11-27,Bogota,Libranza,1024850,106
2025-11-27,Bogota,Libranza,240005,102
2025-11-27,Bogota,Libranza,2855416,184
2025-11-27,Bogota,Microcredito,831241,193
2025-11-27,Bogota,Libranza,1361868,132
2025-11-27,Bogota,Libranza,3936566,106
2025-11-27,Bogota,Tarjeta Visa,1367393,156
2025-11-27,Bogota,Libranza,4469541,148
2025-11-27,Bogota,Microcredito,4162621,138
2025-11-27,Bogota,Microcredito,4160947,170
2025-11-27,Bogota,Credito Consumo,4011161,141
2025-11-27,Bogota,Microcredito,2809419,119
2025-11-27,Bogota,Libranza,3911423,198
2025-11-27,Bogota,Tarjeta Visa,3985778,125
2025-11-27,Bogota,Libranza,2604785,185
2025-11-27,Bogota,Microcredito,3222533,172
2025-11-27,Bogota,Credito Consumo,3475601,173
2025-11-27,Bogota,Libranza,2898247,140
2025-11-27,Bogota,Credito Consumo,1682658,121
2025-11-27,Bogota,Credito Consumo,1726627,145
2025-11-27,Bogota,Credito Consumo,1997026,143
2025-11-27,Bogota,Libranza,1087430,180
2025-11-27,Bogota,Libranza,4300599,187
2025-11-27,Bogota,Microcredito,4107547,170
2025-11-27,Bogota,Tarjeta Visa,218271,155
2025-11-27,Bogota,Credito Consumo,4660866,106
2025-11-27,Bogota,Credito Consumo,4096435,139
2025-11-27,Bogota,Tarjeta Visa,2878212,184
2025-11-27,Bogota,Tarjeta Visa,499665,166
2025-11-27,Bogota,Libranza,4363258,101
2025-11-27,Bogota,Libranza,3996945,178
2025-11-27,Bogota,Microcredito,3280269,113
2025-11-27,Bogota,Credito Consumo,971006,109
2025-11-27,Bogota,Tarjeta Visa,1876114,104
2025-11-27,Bogota,Credito Consumo,3351815,121
2025-11-27,Bogota,Tarjeta Visa,1371305,185
2025-11-27,Bogota,Microcredito,4207233,110
2025-11-27,Bogota,Libranza,524728,143
2025-11-27,Bogota,Libranza,2994090,135
2025-11-27,Bogota,Credito Consumo,724152,166
2025-11-27,Bogota,Tarjeta Visa,2371195,177
2025-11-27,Bogota,Libranza,245067,143
2025-11-27,Bogota,Microcredito,1807651,151
2025-11-27,Bogota,Tarjeta Visa,2874797,111
2025-11-27,Bogota,Tarjeta Visa,606536,179
2025-11-27,Bogota,Microcredito,1531066,193
2025-11-27,Bogota,Libranza,2180212,184
2025-11-27,Bogota,Tarjeta Visa,2543853,144
2025-11-27,Bogota,Tarjeta Visa,3637582,105
2025-11-27,Bogota,Libranza,1445478,124
2025-11-27,Bogota,Credito Consumo,889599,153
2025-11-27,Bogota,Tarjeta Visa,520157,152
2025-11-27,Bogota,Credito Consumo,2385000,112
2025-11-27,Bogota,Credito Consumo,3731793,174
2025-11-27,Bogota,Tarjeta Visa,4737850,145
2025-11-27,Bogota,Libranza,3439688,149
2025-11-27,Bogota,Libranza,2431781,137
2025-11-27,Bogota,Credito Consumo,3369271,156
2025-11-27,Bogota,Microcredito,2512744,112
2025-11-27,Bogota,Credito Consumo,4373838,191
2025-11-27,Bogota,Libranza,3418091,173
2025-11-27,Bogota,Microcredito,4516795,177
